time,current,voltage
1.13961091,-6.90500353e-05,7.68952619
1.14161091,-6.84714358e-05,7.76925447
1.14361091,-6.79205194e-05,7.8477559
1.14561091,-6.73948637e-05,7.92501808
1.14761091,-6.68921741e-05,8.00102881
1.14961091,-6.64102774e-05,8.07577608
1.15161091,-6.5947117e-05,8.14924809
1.15361091,-6.55007479e-05,8.22143324
1.15561091,-6.50693337e-05,8.29232014
1.15761091,-6.46511435e-05,8.36189758
1.15961091,-6.42445494e-05,8.43015457
1.16161091,-6.38480244e-05,8.49708035
1.16361091,-6.34601297e-05,8.56266434
1.16561091,-6.30795262e-05,8.62689619
1.16761091,-6.27049807e-05,8.68976575
1.16961091,-6.23353422e-05,8.7512631
1.17161091,-6.19695501e-05,8.81137852
1.17361091,-6.16066414e-05,8.87010252
1.17386091,-6.15653899e-05,8.87734472
1.17392341,-6.15640415e-05,8.87915185
1.17404841,-6.15420334e-05,8.882762
1.17407966,-6.15362604e-05,8.88366368
1.17414216,-6.15251041e-05,8.88546602
1.17426716,-6.15024432e-05,8.88906657
1.17451716,-6.14570598e-05,8.89625124
1.17501716,-6.13660444e-05,8.9105547
1.17601716,-6.11830087e-05,8.93889766
1.17801716,-6.08128373e-05,8.99452378
1.18001716,-6.04537516e-05,9.04872957
1.18201716,-6.0094413e-05,9.10150645
1.18401716,-5.97343136e-05,9.1528461
1.18601716,-5.95679244e-05,9.20274042
1.18801716,-5.95390307e-05,9.25118151
1.19001716,-5.94913412e-05,9.29816173
1.19201716,-5.9417381e-05,9.34367367
1.19401716,-5.93239986e-05,9.38771013
1.19601716,-5.92098086e-05,9.43026416
1.19801716,-5.90754747e-05,9.47132905
1.19826716,-5.90599088e-05,9.47635713
1.19876716,-5.9022708e-05,9.48634313
1.19976716,-5.89447046e-05,9.50603415
1.20176716,-5.87717173e-05,9.5442896
1.20179841,-5.87718296e-05,9.54487539
1.20186091,-5.87662452e-05,9.54604589
1.20198591,-5.87549481e-05,9.54838245
1.20223591,-5.87321251e-05,9.55303792
1.20273591,-5.86855673e-05,9.56227812
1.20373591,-5.85888346e-05,9.58047531
1.20573591,-5.83811401e-05,9.61573432
1.20598591,-5.83548722e-05,9.62003505
1.20648591,-5.83027603e-05,9.62856527
1.20748591,-5.8190168e-05,9.64534055
1.20751716,-5.81874071e-05,9.64585865
1.20757966,-5.81803055e-05,9.64689372
1.20770466,-5.81659705e-05,9.64895941
1.20795466,-5.81370937e-05,9.65307292
1.20845466,-5.80785171e-05,9.66122849
1.20945466,-5.79581022e-05,9.67725349
1.21145466,-5.77044664e-05,9.70815675
1.21345466,-5.74388264e-05,9.73752697
1.21545466,-5.71593507e-05,9.76535953
1.21745466,-5.6866707e-05,9.79165002
1.21945466,-5.65615765e-05,9.8163943
1.22145466,-5.62446239e-05,9.83958845
1.22345466,-5.59164962e-05,9.86122882
1.22545466,-5.55778216e-05,9.88131199
1.22570466,-5.55357167e-05,9.88371273
1.22620466,-5.54522369e-05,9.88844106
1.22720466,-5.52765575e-05,9.89760487
1.22920466,-5.49274013e-05,9.91475993
1.23120466,-5.45643875e-05,9.93034933
1.23320466,-5.41976558e-05,9.94437062
1.23520466,-5.38233416e-05,9.95682157
1.23720466,-5.34472595e-05,9.96770023
1.23920466,-5.30554249e-05,9.97700487
1.23945466,-5.30112006e-05,9.9780572
1.23995466,-5.29132363e-05,9.980088
1.24007966,-5.28886716e-05,9.98058032
1.24032966,-5.28394261e-05,9.98154647
1.24039216,-5.28270235e-05,9.98178416
1.24051716,-5.28025365e-05,9.98225492
1.24076716,-5.27531467e-05,9.98317797
1.24126716,-5.26749928e-05,9.98495017
1.24226716,-5.25176916e-05,9.98819891
1.24426716,-5.21949227e-05,9.99351332
1.24626716,-5.18678556e-05,9.99724965
1.24826716,-5.15257014e-05,9.99940729
1.25026716,-5.11778218e-05,9.99998591
1.25226716,-5.08216902e-05,9.99898542
1.25426716,-5.04576695e-05,9.99640597
1.25626716,-5.0086144e-05,9.99224797
1.25651716,-5.00424569e-05,9.99161726
1.25701716,-4.99482509e-05,9.99028188
1.25801716,-4.97585249e-05,9.98731533
1.26001716,-4.93706651e-05,9.98019952
1.26201716,-4.89796243e-05,9.97150772
1.26401716,-4.85825434e-05,9.96124131
1.26601716,-4.81797457e-05,9.9494019
1.26801716,-4.77715756e-05,9.93599136
1.27001716,-4.73583691e-05,9.92101182
1.27201716,-4.69404538e-05,9.90446563
1.27401716,-4.65181482e-05,9.88635541
1.27601716,-4.60917618e-05,9.86668402
1.27801716,-4.56615948e-05,9.84545457
1.28001716,-4.52279382e-05,9.82267041
1.28201716,-4.47910734e-05,9.79833513
1.28401716,-4.43512725e-05,9.77245258
1.28601716,-4.3908798e-05,9.74502685
1.28801716,-4.34639029e-05,9.71606227
1.29001716,-4.30168309e-05,9.68556341
1.29201716,-4.25749932e-05,9.65353508
1.29401716,-4.2124994e-05,9.61998235
1.29601716,-4.16769059e-05,9.58491051
1.29801716,-4.12309923e-05,9.54832511
1.30001716,-4.07768685e-05,9.51023191
1.30201716,-4.0325196e-05,9.47063694
1.30226716,-4.02721509e-05,9.46558228
1.30276716,-4.01590782e-05,9.45540292
1.30289216,-4.01307994e-05,9.45284349
1.30314216,-4.00741843e-05,9.44770714
1.30364216,-3.99691685e-05,9.43736453
1.30464216,-3.97693255e-05,9.41639998
1.30664216,-3.93667031e-05,9.3733565
1.30864216,-3.8965355e-05,9.32883285
1.31064216,-3.85564565e-05,9.28283607
1.31264216,-3.81473839e-05,9.23537343
1.31464216,-3.77384177e-05,9.18645241
1.31664216,-3.73224146e-05,9.13608074
1.31864216,-3.69883386e-05,9.08426638
1.31889216,-3.69475045e-05,9.07768855
1.31939216,-3.68656894e-05,9.06446572
1.32039216,-3.67014894e-05,9.03775179
1.32064216,-3.66591608e-05,9.03101751
1.32114216,-3.65777604e-05,9.01748213
1.32214216,-3.6412676e-05,8.99014451
1.32414216,-3.60788624e-05,8.93440562
1.32614216,-3.57437219e-05,8.87725588
1.32814216,-3.54072784e-05,8.81870431
1.33014216,-3.50651654e-05,8.75876017
1.33214216,-3.47220559e-05,8.69743292
1.33414216,-3.43766903e-05,8.63473225
1.33614216,-3.40290187e-05,8.57066805
1.33814216,-3.3680425e-05,8.50525045
1.34014216,-3.33268988e-05,8.43848976
1.34214216,-3.29724946e-05,8.37039654
1.34239216,-3.29293391e-05,8.36179173
1.34289216,-3.28409162e-05,8.34452023
1.34301716,-3.28189171e-05,8.34018948
1.34326716,-3.27748892e-05,8.33151255
1.34376716,-3.2686722e-05,8.31409703
1.34476716,-3.25099486e-05,8.27902001
1.34676716,-3.21546589e-05,8.20788684
1.34876716,-3.17970667e-05,8.13545754
1.35076716,-3.14372007e-05,8.06174357
1.35276716,-3.1075089e-05,7.98675655
1.35476716,-3.0709673e-05,7.91050832
1.35676716,-3.03431669e-05,7.83301094
1.35876716,-2.99745105e-05,7.75427663
1.36076716,-2.9603731e-05,7.67431784
1.36276716,-2.92308509e-05,7.59314718
1.36476716,-2.88558969e-05,7.51077747
1.36676716,-2.8478895e-05,7.42722173
1.36876716,-2.81067267e-05,7.34249314
1.37076716,-2.77343418e-05,7.25660509
1.37276716,-2.73608479e-05,7.16957113
1.37476716,-2.69834321e-05,7.08140502
1.37676716,-2.66042538e-05,6.99212067
1.37876716,-2.62226563e-05,6.90173218
1.38076716,-2.58386788e-05,6.81025383
1.38101716,-2.57911759e-05,6.79874312
1.38151716,-2.56947402e-05,6.77567141
1.38251716,-2.55014305e-05,6.72932759
1.38451716,-2.51124604e-05,6.63584482
1.38651716,-2.4721865e-05,6.54131416
1.38851716,-2.43290497e-05,6.44575056
1.39051716,-2.39340517e-05,6.3491691
1.39251716,-2.35369101e-05,6.25158503
1.39451716,-2.31376638e-05,6.15301377
1.39651716,-2.27363512e-05,6.05347087
1.39851716,-2.23330103e-05,5.95297206
1.40051716,-2.19276789e-05,5.8515332
1.40251716,-2.15203941e-05,5.74917032
1.40451716,-2.11112671e-05,5.64589958
1.40651716,-2.07003658e-05,5.54173729
1.40851716,-2.02876849e-05,5.43669989
1.41051716,-1.98732561e-05,5.33080398
1.41251716,-1.94571103e-05,5.22406626
1.41451716,-1.90392784e-05,5.11650361
1.41651716,-1.86197908e-05,5.008133
1.41851716,-1.81986778e-05,4.89897155
1.42051716,-1.77759694e-05,4.7890365
1.42251716,-1.73516956e-05,4.6783452
1.42451716,-1.6925886e-05,4.56691514
1.42651716,-1.64985701e-05,4.45476391
1.42851716,-1.60697772e-05,4.34190921
1.43051716,-1.56395365e-05,4.22836889
1.43251716,-1.52078769e-05,4.11416085
1.43451716,-1.4774827e-05,3.99930314
1.43651716,-1.43404156e-05,3.88381389
1.43851716,-1.3904671e-05,3.76771134
1.44051716,-1.34676214e-05,3.65101383
1.44251716,-1.30292948e-05,3.53373978
1.44451716,-1.2589719e-05,3.41590771
1.44651716,-1.21488682e-05,3.29753623
1.44851716,-1.17067487e-05,3.17864404
1.45051716,-1.12634196e-05,3.05924989
1.45251716,-1.08189136e-05,2.93937266
1.45451716,-1.0373264e-05,2.81903126
1.45651716,-9.92650399e-06,2.69824471
1.45851716,-9.47866612e-06,2.57703207
1.46051716,-9.0297829e-06,2.45541249
1.46251716,-8.57988649e-06,2.33340517
