time,L(0;0)(1;0),L(0;0)(0;1),L(0;1)(1;1),L(0;1)(0;2),L(0;2)(1;2),L(0;2)(0;3),L(0;3)(1;3),L(1;0)(2;0),L(1;0)(1;1),L(1;1)(2;1),L(1;1)(1;2),L(1;2)(2;2),L(1;2)(1;3),L(1;3)(2;3),L(2;0)(3;0),L(2;0)(2;1),L(2;1)(3;1),L(2;1)(2;2),L(2;2)(3;2),L(2;2)(2;3),L(2;3)(3;3),L(3;0)(3;1),L(3;1)(3;2),L(3;2)(3;3)
1.17601716,52376.9478,36694.1432,66708.8214,134811.198,171143.133,200000.0,200000.0,67951.4447,185126.035,71040.4306,200000.0,160083.022,200000.0,192773.303,179229.988,195308.668,115493.917,200000.0,179579.478,200000.0,200000.025,72717.2172,174106.421,199993.794
1.17801716,53527.0752,37125.7739,67483.0304,135219.619,171378.449,200000.0,200000.0,69377.7408,185181.747,71990.5329,200000.0,160479.733,200000.0,192867.087,183820.275,195308.668,117575.752,200000.0,180113.813,200000.0,200000.025,70988.2827,173075.06,199975.84
1.18001716,54693.6458,37571.235,68270.504,135642.329,171623.194,200000.0,200000.0,70814.0491,185248.111,72958.8106,200000.0,160891.573,200000.0,192972.097,188439.023,195308.668,119708.802,200000.0,180672.006,200000.0,200000.025,69300.9186,172023.746,199946.227
1.18201716,55876.8659,38030.618,69070.9573,136079.232,171877.163,200000.0,200000.0,72260.2734,185324.727,73944.8881,200000.0,161318.432,200000.0,193088.31,193084.697,195308.668,121892.675,200000.0,181254.176,200000.0,200000.025,67655.5878,170953.244,199904.969
1.18401716,57076.8631,38503.9765,69884.0669,136530.195,172140.13,200000.0,200000.0,73716.2458,185411.198,74948.347,200000.0,161760.157,200000.0,193215.675,197755.903,195308.668,124126.859,200000.0,181860.369,200000.0,200000.025,66052.5225,169864.338,199852.115
1.18601716,58297.8386,38992.3242,70710.9277,136995.635,172412.363,200000.0,200000.0,75187.7331,185505.431,75969.7151,200000.0,162216.852,200000.0,193354.258,200001.142,195308.668,126408.709,200000.0,182490.182,200000.0,200000.025,64493.1559,168758.44,199787.828
1.18801716,59547.6066,39497.488,71553.8919,137476.408,172694.573,200000.0,200000.0,76685.8277,185603.791,77010.3699,200000.0,162688.789,200000.0,193504.172,200001.462,195308.668,128733.485,200000.0,183142.616,200000.0,200000.025,62979.7539,167637.401,199712.449
1.19001716,60829.8454,40020.4058,72413.9026,137972.818,172986.938,200000.0,200000.0,78215.5773,185704.481,78070.7393,200000.0,163175.957,200000.0,193665.388,200001.445,195308.668,131098.133,200000.0,183817.038,200000.0,200000.025,61513.0275,166502.737,199626.251
1.19201716,62144.628,40561.1891,73290.641,138484.678,173289.179,200000.0,200000.0,79776.7533,185807.22,79150.3926,200000.0,163678.105,200000.0,193837.772,200001.402,195308.668,133501.407,200000.0,184513.215,200000.0,200000.025,60092.5596,165355.496,199529.408
1.19401716,63492.0139,41119.9194,74183.7702,139011.769,173601.013,200000.0,200000.0,81369.1319,185911.693,80248.8793,200000.0,164194.956,200000.0,194021.167,200001.333,195308.668,135942.037,200000.0,185230.859,200000.0,200000.025,58717.8436,164196.67,199422.122
1.19601716,64871.9971,41696.7156,75092.9481,139553.888,173922.135,200000.0,200000.0,82992.3703,186017.684,81365.7384,200000.0,164726.234,200000.0,194215.423,200001.216,195308.668,138418.611,200000.0,185969.702,200000.0,200000.025,57388.2634,163027.422,199304.589
1.19801716,66284.5671,42291.6709,76017.8201,140110.803,174252.239,200000.0,200000.0,84646.1388,186124.942,82500.4966,200000.0,165271.644,200000.0,194420.373,200001.137,195308.668,140929.716,200000.0,186729.428,200000.0,200000.025,56103.1576,161848.842,199177.027
1.19826716,66463.6742,42367.4669,76134.637,140181.564,174294.187,200000.0,200000.0,84855.214,186138.447,82643.715,200000.0,165340.909,200000.0,194446.819,200000.997,195308.668,141246.215,200000.0,186826.013,200000.0,200000.025,55945.9432,161700.865,199160.309
1.19876716,66822.905,42519.6297,76368.747,140323.537,174378.35,200000.0,200000.0,85274.3041,186165.489,82930.6923,200000.0,165479.87,200000.0,194500.04,200000.857,195308.668,141880.235,200000.0,187019.821,200000.0,200000.025,55632.8757,161404.664,199126.568
1.19976716,67547.4644,42827.3842,76839.8065,140610.19,174548.273,200000.0,200000.0,86118.1055,186219.744,83507.8663,200000.0,165760.352,200000.0,194608.434,200000.855,195308.668,143154.338,200000.0,187411.255,200000.0,200000.025,55014.872,160810.819,199057.271
1.20176716,69020.9845,43456.6354,77793.113,141194.197,174894.358,200000.0,200000.0,87828.0688,186328.782,84674.8686,200000.0,166331.411,200000.0,194832.948,200000.851,195308.668,145726.169,200000.0,188209.209,200000.0,200000.025,53811.1017,159617.785,198911.532
1.20179841,69044.269,43466.6155,77808.1276,141203.436,174899.832,200000.011,200000.011,87855.0247,186330.492,84693.2377,200000.0,166340.442,200000.0,194836.538,200000.851,195308.668,145766.603,200000.0,188221.839,200000.0,200000.025,53792.6352,159599.091,198909.179
1.20186091,69090.854,43486.5847,77838.164,141221.922,174910.783,200000.022,200000.022,87908.9507,186333.912,84729.9838,200000.0,166358.509,200000.0,194843.725,200000.851,195308.668,145847.484,200000.0,188247.108,200000.0,200000.025,53755.7229,159561.701,198904.468
1.20198591,69184.1189,43526.577,77898.2796,141258.935,174932.709,200000.022,200000.022,88016.8889,186340.755,84803.5243,200000.0,166394.683,200000.0,194858.127,200000.85,195308.668,146009.336,200000.0,188297.703,200000.0,200000.025,53682.0219,159486.901,198895.018
1.20223591,69371.0286,43606.7773,78018.6816,141333.126,174976.655,200000.022,200000.022,88233.1095,186354.448,84950.7977,200000.0,166467.184,200000.0,194887.05,200000.85,195308.668,146333.391,200000.0,188399.126,200000.0,200000.025,53535.114,159337.232,198876.009
1.20273591,69746.3667,43768.0409,78260.1658,141482.164,175064.921,200000.022,200000.022,88666.9247,186381.858,85246.1105,200000.0,166612.801,200000.0,194945.37,200000.849,195308.668,146982.9,200000.0,188602.896,200000.0,200000.025,53243.2691,159037.616,198837.557
1.20373591,70503.1153,44094.0246,78745.8332,141782.847,175242.928,200000.022,200000.022,89540.0297,186436.76,85839.7709,200000.0,166906.474,200000.0,195063.89,200000.847,195308.668,148287.427,200000.0,189014.111,200000.0,200000.025,52667.419,158437.339,198758.93
1.20573591,72040.8728,44759.8482,79727.7854,142394.517,175604.694,200000.022,200000.022,91307.9596,186546.779,87038.9991,200000.0,167503.414,200000.0,195308.357,200000.844,195308.668,150917.827,200000.0,189851.038,200000.0,200000.025,51546.7186,157233.062,198594.911
1.20598591,72235.6139,44844.5225,79851.6239,142472.042,175650.504,200000.022,200000.022,91531.1965,186560.55,87190.1278,200000.0,167579.02,200000.0,195339.684,200000.844,195308.668,151248.801,200000.0,189957.153,200000.0,200000.025,51409.8297,157082.177,198573.712
1.20648591,72626.0916,45014.4512,80099.7292,142627.511,175742.35,200000.022,200000.022,91978.5456,186588.107,87492.8629,200000.0,167730.622,200000.0,195402.639,200000.843,195308.668,151911.572,200000.0,190169.974,200000.0,200000.025,51137.2942,156780.303,198531.04
1.20748591,73413.0549,45357.7901,80598.4975,142940.959,175927.396,200000.022,200000.022,92878.5286,186643.25,88101.1845,200000.0,168036.138,200000.0,195530.357,200000.842,195308.668,153242.041,200000.0,190599.14,200000.0,200000.025,50599.7164,156175.92,198444.071
1.20751716,73437.7805,45368.5965,80614.1405,142950.81,175933.208,200000.022,200000.022,92906.7699,186644.974,88120.2574,200000.02,168045.736,200000.0,195534.388,200000.842,195308.668,153283.727,200000.0,190612.63,200000.0,200000.025,50583.0826,156157.02,198441.317
1.20757966,73487.2473,45390.2185,80645.4329,142970.518,175944.837,200000.022,200000.022,92963.266,186648.422,88158.4105,200000.04,168064.939,200000.0,195542.455,200000.842,195308.668,153367.11,200000.0,190639.617,200000.0,200000.025,50549.8342,156119.217,198435.806
1.20770466,73586.2747,45433.5168,80708.0571,143009.972,175968.114,200000.022,200000.022,93076.3406,186655.317,88234.7606,200000.04,168103.38,200000.0,195558.617,200000.841,195308.668,153533.953,200000.0,190693.647,200000.0,200000.025,50483.4538,156043.603,198424.757
1.20795466,73784.705,45520.3314,80833.4633,143089.036,176014.752,200000.022,200000.022,93302.8183,186669.107,88387.6361,200000.04,168180.405,200000.0,195591.051,200000.841,195308.668,153867.937,200000.0,190801.924,200000.0,200000.025,50351.1577,155892.341,198402.561
1.20845466,74183.0669,45694.8325,81084.9032,143247.782,176108.357,200000.022,200000.022,93757.0848,186696.686,88694.0846,200000.04,168335.023,200000.0,195656.366,200000.84,195308.668,154537.096,200000.0,191019.344,200000.0,200000.025,50088.4179,155589.683,198357.771
1.20945466,74985.7894,46047.3255,81590.27,143567.73,176296.861,200000.022,200000.022,94670.8368,186751.824,89309.7423,200000.04,168646.506,200000.0,195788.761,200000.839,195308.668,155880.081,200000.0,191457.628,200000.0,200000.025,49570.3007,154983.892,198266.614
1.21145466,76615.1741,46766.2996,82610.7668,144217.314,176678.898,200000.022,200000.022,96519.0077,186861.91,90551.8628,200000.04,169278.301,200000.0,196060.512,200000.837,195308.668,158584.025,200000.0,192347.743,200000.0,200000.025,48563.1303,153770.862,198078.125
1.21345466,78276.3049,47503.9616,83643.969,144879.584,177067.377,200000.022,200000.022,98394.295,186971.643,91807.9925,200000.04,169921.583,200000.0,196341.37,200000.835,195308.668,161310.691,200000.0,193255.564,200000.0,200000.025,47593.9488,152556.715,197881.624
1.21545466,79968.9261,48260.3538,84689.4562,145554.229,177461.942,200000.022,200000.022,100296.087,187080.902,93077.599,200000.04,170575.968,200000.0,196631.099,200000.833,195308.668,164058.419,200000.0,194180.602,200000.0,200000.025,46661.7194,151342.529,197677.411
1.21745466,81692.8028,49035.5102,85746.8105,146240.935,177862.25,200000.022,200000.022,102223.803,187189.536,94360.1579,200000.04,171241.075,200000.0,196929.458,200000.831,195308.668,166825.614,200000.0,195122.351,200000.0,200000.025,45765.4794,150129.288,197465.785
1.21945466,83447.6789,49829.4567,86815.6101,146939.377,178267.953,200000.022,200000.022,104176.845,187297.406,95655.1437,200000.04,171916.514,200000.0,197236.202,200000.829,195308.668,169610.686,200000.0,196080.292,200000.0,200000.025,44904.2608,148917.957,197247.054
1.22145466,85233.2781,50642.2113,87895.4296,147649.228,178678.705,200000.022,200000.022,106154.592,187404.381,96962.0305,200000.04,172601.893,200000.0,197551.078,200000.827,195308.668,172412.051,200000.0,197053.894,200000.0,200000.025,44077.0959,147709.47,197021.528
1.22345466,87049.3034,51473.7835,88985.84,148370.155,179094.16,200000.022,200000.022,108156.407,187510.338,98280.2923,200000.04,173296.816,200000.0,197873.832,200000.826,195308.668,175228.14,200000.0,198042.616,200000.0,200000.025,43283.0201,146504.734,196789.521
1.22545466,88895.4382,52324.174,90086.4093,149101.817,179513.971,200000.022,200000.022,110181.632,187615.163,99609.4037,200000.04,174000.882,200000.0,198204.203,200000.824,195308.668,178057.395,200000.0,199045.904,200000.0,200000.025,42521.0755,145304.627,196551.349
1.22570466,89128.5371,52431.9421,90224.7523,149194.096,179566.771,200000.022,200000.022,110436.578,187628.175,99776.3639,200000.04,174089.585,200000.0,198246.082,200000.824,195308.668,178412.001,200000.0,199172.426,200000.0,200000.025,42428.2891,145155.021,196521.112
1.22620466,89595.6489,52648.063,90501.7364,149378.976,179672.49,200000.022,200000.022,110947.158,187654.168,100110.6,200000.04,174267.258,200000.0,198330.066,200000.824,195308.668,179121.552,200000.0,199425.901,200000.0,200000.025,42243.6619,144855.997,196460.46
1.22720466,90535.4017,53083.8254,91057.4835,149750.65,179884.645,200000.022,200000.022,111972.498,187705.925,100780.957,200000.04,174624.204,200000.0,198499.388,200000.823,195308.668,180542.671,200000.0,199935.419,200000.0,200000.025,41880.1353,144259.068,196338.092
1.22920466,92437.0173,53969.5625,92175.9999,150501.681,180311.856,200000.022,200000.022,114039.668,187808.563,102129.018,200000.04,175344.805,200000.0,198843.272,200000.822,195308.668,183391.923,200000.0,200001.178,200000.0,200000.025,41175.52,143069.133,196089.92
1.23120466,94367.9752,54874.3474,93303.6399,151262.842,180742.826,200000.022,200000.022,116128.391,187910.03,103486.537,200000.04,176074.431,200000.0,199193.908,200000.821,195308.668,186249.134,200000.0,200001.407,200000.0,200000.025,40500.1207,141884.333,195837.905
1.23320466,96327.9354,55798.1812,94439.986,152033.809,181177.239,200000.022,200000.022,118237.977,188010.249,104853.012,200000.04,176812.745,200000.0,199551.025,200000.82,195308.668,189112.77,200000.0,200001.482,200000.0,200000.025,39853.0507,140705.367,195582.426
1.23520466,98316.4319,56741.0216,95584.5947,152814.232,181614.756,200000.022,200000.022,120367.616,188109.202,106227.92,200000.04,177559.363,200000.0,199914.35,200000.818,195308.668,191981.26,200000.0,200001.506,200000.0,200000.025,39233.3018,139533.035,195323.826
1.23720466,100332.975,57702.8235,96737.0167,153603.806,182055.03,200000.022,200000.022,122516.478,188206.883,107610.72,200000.04,178313.784,200000.0,200001.155,200000.817,195308.668,194853.078,200000.0,200001.401,200000.0,200000.025,38639.8827,138368.042,195062.368
1.23920466,102377.235,58683.5918,97896.8273,154402.26,182497.736,200000.022,200000.022,124683.892,188303.202,109000.89,200000.04,179075.483,200000.0,200001.391,200000.816,195308.668,197726.846,200000.0,200001.276,200000.0,200000.025,38072.0483,137210.959,194798.268
1.23945466,102634.901,58807.6639,98042.358,154502.744,182553.247,200000.022,200000.022,124956.221,188315.138,109175.211,200000.04,179171.241,200000.0,200001.022,200000.816,195308.668,198086.145,200000.0,200001.014,200000.0,200000.025,38003.013,137066.976,194765.064
1.23995466,103151.083,59056.3988,98333.6332,154703.976,182664.333,200000.022,200000.022,125501.429,188338.966,109524.062,200000.04,179362.969,200000.0,200000.654,200000.816,195308.668,198804.748,200000.0,200000.751,200000.0,200000.025,37865.7096,136779.284,194698.584
1.24007966,103280.447,59118.804,98406.5319,154754.383,182692.128,200000.022,200000.022,125637.937,188344.907,109611.354,200000.04,179410.979,200000.0,200000.654,200000.816,195308.668,198984.4,200000.0,200000.751,200000.0,200000.025,37831.671,136707.463,194681.938
1.24032966,103539.386,59243.7619,98552.3819,154855.262,182747.733,200000.022,200000.022,125911.089,188356.776,109785.988,200000.04,179507.052,200000.0,200000.654,200000.816,195308.668,199343.704,200000.0,200000.751,200000.0,200000.025,37763.7841,136563.89,194648.629
1.24039216,103604.2,59275.0569,98588.8642,154880.507,182761.64,200000.022,200000.022,125979.428,188359.739,109829.666,200000.04,179531.09,200000.0,200000.654,200000.816,195308.668,199433.529,200000.0,200000.751,200000.0,200000.025,37746.8838,136528.023,194640.295
1.24051716,103733.881,59337.6834,98661.8417,154931.012,182789.458,200000.022,200000.022,126116.14,188365.662,109917.035,200000.04,179579.179,200000.0,200000.654,200000.816,195308.668,199613.179,200000.0,200000.751,200000.0,200000.025,37713.1304,136456.306,194623.623
1.24076716,103993.558,59463.1575,98807.8745,155032.119,182845.115,200000.022,200000.022,126389.765,188377.492,110091.848,200000.04,179675.433,200000.0,200000.654,200000.816,195308.668,199972.475,200000.0,200000.751,200000.0,200000.025,37645.9069,136312.978,194590.255
1.24126716,104514.285,59715.0816,99100.3734,155234.763,182956.556,200000.022,200000.022,126937.883,188401.188,110442.001,200000.04,179868.268,200000.0,200000.654,200000.815,195308.668,200001.221,200000.0,200000.751,200000.0,200000.025,37512.4593,136026.902,194523.479
1.24226716,105561.452,60223.0338,99687.3509,155641.842,183180.017,200000.022,200000.022,128037.685,188448.951,111144.868,200000.04,180255.269,200000.0,200000.654,200000.815,195308.668,200001.446,200000.0,200000.751,200000.0,200000.025,37249.2575,135457.44,194389.916
1.24426716,107678.54,61255.3839,100869.044,156463.023,183629.117,200000.022,200000.022,130251.259,188545.906,112560.683,200000.04,181034.432,200000.0,200000.654,200000.814,195308.668,200001.542,200000.0,200000.751,200000.0,200000.025,36737.4269,134329.494,194122.887
1.24626716,109825.497,62309.5451,102060.603,157293.27,184080.842,200000.022,200000.022,132482.704,188644.668,113989.438,200000.04,181820.172,200000.0,200000.654,200000.813,195308.668,200001.557,200000.0,200000.751,200000.0,200000.025,36244.6585,133216.396,193856.174
1.24826716,112001.903,63385.4524,103261.508,158132.221,184534.855,200000.022,200000.022,134731.224,188745.075,115430.568,200000.04,182612.105,200000.0,200000.654,200000.812,195308.668,200001.545,200000.0,200000.751,200000.0,200000.025,35770.5711,132118.457,193590.034
1.25026716,114207.387,64483.0527,104471.262,158979.513,184990.835,200000.022,200000.022,136996.084,188846.946,116883.528,200000.04,183409.849,200000.0,200000.654,200000.811,195308.668,200001.508,200000.0,200000.751,200000.0,200000.025,35314.8156,131035.978,193324.722
1.25226716,116441.356,65602.183,105689.286,159834.747,185448.426,200000.022,200000.022,139276.349,188950.131,118347.672,200000.04,184212.998,200000.0,200000.654,200000.81,195308.668,200001.444,200000.0,200000.751,200000.0,200000.025,34876.9481,129969.198,193060.483
1.25426716,118703.29,66742.7057,106915.029,160697.535,185907.289,200000.022,200000.022,141571.165,189054.463,119822.393,200000.04,185021.153,200000.0,200000.654,200000.81,195308.668,200001.328,200000.0,200000.751,200000.0,200000.025,34456.5745,128918.355,192797.561
1.25626716,120992.647,67904.4645,108147.94,161567.479,186367.088,200000.022,200000.022,143879.673,189159.775,121307.075,200000.04,185833.911,200000.0,200000.654,200000.809,195308.668,200001.21,200000.0,200000.751,200000.0,200000.025,34053.3026,127883.665,192536.194
1.25651716,121280.905,68051.3204,108302.577,161676.757,186424.616,200000.022,200000.022,144169.241,189173.01,121493.396,200000.04,185935.843,200000.0,200000.654,200000.809,195308.668,200001.007,200000.0,200000.751,200000.0,200000.025,34004.1978,127755.593,192503.654
1.25701716,121858.256,68345.6888,108612.054,161895.522,186539.688,200000.022,200000.022,144748.773,189199.504,121866.326,200000.04,186139.834,200000.0,200000.654,200000.809,195308.668,200000.804,200000.0,200000.751,200000.0,200000.025,33906.5075,127499.961,192438.633
1.25801716,123017.939,68938.3557,109232.195,162334.28,186769.913,200000.022,200000.022,145910.158,189252.629,122613.879,200000.04,186548.568,200000.0,200000.654,200000.808,195308.668,200000.804,200000.0,200000.75,200000.0,200000.025,33714.2241,126991.779,192308.948
1.26001716,125357.062,70139.3805,110477.0,163216.538,187230.546,200000.022,200000.022,148241.897,189359.336,124115.507,200000.04,187368.853,200000.0,200000.654,200000.807,195308.668,200000.803,200000.0,200000.75,200000.0,200000.025,33341.9185,125987.859,192051.122
1.26201716,127722.035,71361.1468,111727.398,164104.803,187691.167,200000.022,200000.022,150584.904,189466.527,125625.34,200000.04,188192.587,200000.0,200000.654,200000.807,195308.668,200000.802,200000.0,200000.75,200000.0,200000.025,32985.657,125000.64,191795.522
1.26401716,130112.12,72603.3609,112982.785,164998.641,188151.433,200000.022,200000.022,152938.201,189574.044,127142.691,200000.04,189019.347,200000.0,200000.654,200000.806,195308.668,200000.802,200000.0,200000.75,200000.0,200000.025,32645.01,124030.229,191542.362
1.26601716,132526.667,73865.7707,114242.593,165897.634,188611.017,200000.022,200000.022,155300.899,189681.715,128666.92,200000.04,189848.723,200000.0,200000.654,200000.805,195308.668,200000.801,200000.0,200000.75,200000.0,200000.025,32319.6052,123076.751,191291.861
1.26801716,134965.006,75148.1052,115506.255,166801.358,189069.595,200000.022,200000.022,157672.105,189789.371,130197.381,200000.04,190680.307,200000.0,200000.654,200000.805,195308.668,200000.801,200000.0,200000.75,200000.0,200000.025,32009.076,122140.313,191044.229
1.27001716,137426.449,76450.0738,116773.2,167709.388,189526.848,200000.022,200000.022,160050.926,189896.842,131733.428,200000.04,191513.687,200000.0,200000.654,200000.804,195308.668,200000.8,200000.0,200000.75,200000.0,200000.025,31713.0618,121221.004,190799.672
1.27201716,139910.287,77771.3663,118042.86,168621.296,189982.461,200000.022,200000.022,162436.466,190003.957,133274.415,200000.04,192348.454,200000.0,200000.654,200000.803,195308.668,200000.8,200000.0,200000.75,200000.0,200000.025,31431.2086,120318.9,190558.393
1.27401716,142415.792,79111.6529,119314.669,169536.652,190436.12,200000.022,200000.022,164827.828,190110.547,134819.691,200000.04,193184.2,200000.0,200000.654,200000.803,195308.668,200000.799,200000.0,200000.75,200000.0,200000.025,31163.1693,119434.057,190320.587
1.27601716,144942.219,80470.5845,120588.059,170455.023,190887.52,200000.022,200000.022,167224.12,190216.442,136368.608,200000.04,194020.517,200000.0,200000.654,200000.802,195308.668,200000.798,200000.0,200000.75,200000.0,200000.025,30908.6036,118566.522,190086.445
1.27801716,147488.804,81847.7927,121862.466,171375.977,191336.357,200000.022,200000.022,169624.447,190321.473,137920.519,200000.04,194856.999,200000.0,200000.654,200000.802,195308.668,200000.798,200000.0,200000.75,200000.0,200000.025,30667.1789,117716.322,189856.153
1.28001716,150054.767,83242.89,123137.329,172299.078,191782.334,200000.022,200000.022,172027.918,190425.47,139474.774,200000.04,195693.242,200000.0,200000.654,200000.801,195308.668,200000.797,200000.0,200000.75,200000.0,200000.025,30438.5698,116883.475,189629.89
1.28201716,152639.311,84655.4697,124412.089,173223.892,192225.159,200000.022,200000.022,174433.646,190528.266,141030.73,200000.04,196528.844,200000.0,200000.654,200000.801,195308.668,200000.797,200000.0,200000.75,200000.0,200000.025,30222.4591,116067.984,189407.833
1.28401716,155241.622,86085.1068,125686.191,174149.983,192664.545,200000.022,200000.022,176840.746,190629.693,142587.743,200000.04,197363.407,200000.0,200000.654,200000.8,195308.668,200000.797,200000.0,200000.749,200000.0,200000.025,30018.537,115269.842,189190.15
1.28601716,157860.874,87531.3574,126959.084,175076.917,193100.209,200000.022,200000.022,179248.339,190729.586,144145.172,200000.04,198196.533,200000.0,200000.654,200000.799,195308.668,200000.796,200000.0,200000.749,200000.0,200000.025,29826.5019,114489.029,188977.005
1.28801716,160496.221,88993.7595,128230.221,176004.258,193531.876,200000.022,200000.022,181655.551,190827.777,145702.382,200000.04,199027.828,200000.0,200000.654,200000.799,195308.668,200000.796,200000.0,200000.749,200000.0,200000.025,29646.0602,113725.513,188768.559
1.29001716,163146.807,90471.8333,129499.059,176931.574,193959.276,200000.022,200000.022,184061.513,190924.103,147258.738,200000.04,199856.904,200000.0,200000.654,200000.798,195308.668,200000.795,200000.0,200000.749,200000.0,200000.025,29476.9264,112979.256,188564.964
1.29201716,165811.678,91965.118,130765.064,177858.646,194382.441,200000.022,200000.022,186465.237,191018.522,148813.319,200000.04,200001.157,200000.0,200000.654,200000.798,195308.668,200000.795,200000.0,200000.749,200000.0,200000.025,29318.7312,112249.985,188366.389
1.29401716,168490.139,93473.3705,132027.762,178785.341,194801.472,200000.022,200000.022,188865.855,191111.011,150365.227,200000.04,200001.406,200000.0,200000.654,200000.797,195308.668,200000.794,200000.0,200000.749,200000.0,200000.025,29171.1901,111537.494,188173.026
1.29601716,171181.444,94996.2008,133286.656,179711.289,195216.168,200000.022,200000.022,191262.565,191201.431,151913.822,200000.04,200001.485,200000.0,200000.654,200000.797,195308.668,200000.794,200000.0,200000.749,200000.0,200000.025,29034.0789,110841.75,187985.034
1.29801716,173884.434,96532.8652,134541.187,180636.021,195626.266,200000.022,200000.022,193654.398,191289.636,153458.414,200000.04,200001.485,200000.0,200000.654,200000.796,195308.668,200000.793,200000.0,200000.749,200000.0,200000.025,28907.0696,110162.592,187802.518
1.30001716,176598.325,98082.9093,135790.861,181559.121,196031.514,200000.022,200000.022,196040.577,191375.464,154998.43,200000.04,200001.46,200000.0,200000.654,200000.796,195308.668,200000.793,200000.0,200000.749,200000.0,200000.025,28789.9618,109500.005,187625.619
1.30201716,179322.325,99645.8667,137035.195,182480.175,196431.665,200000.022,200000.022,198420.331,191458.755,156533.301,200000.04,200001.409,200000.0,200000.654,200000.796,195308.668,200000.793,200000.0,200000.749,200000.0,200000.025,28682.5619,108853.967,187454.474
1.30226716,179663.529,99842.1826,137190.29,182595.121,196481.273,200000.022,200000.022,198717.24,191468.962,156724.719,200000.04,200001.024,200000.0,200000.654,200000.795,195308.668,200000.793,200000.0,200000.749,200000.0,200000.025,28669.8721,108774.485,187433.532
1.30276716,180346.21,100235.192,137500.292,182824.931,196580.322,200000.022,200000.022,199310.826,191489.29,157107.369,200000.04,200000.638,200000.0,200000.654,200000.795,195308.668,200000.792,200000.0,200000.749,200000.0,200000.025,28644.7861,108616.033,187391.831
1.30289216,180516.984,100333.585,137577.722,182882.353,196605.021,200000.022,200000.022,199459.134,191494.341,157202.962,200000.04,200000.638,200000.0,200000.654,200000.795,195308.668,200000.792,200000.0,200000.749,200000.0,200000.025,28638.6245,108576.612,187381.475
1.30314216,180858.597,100530.465,137732.534,182997.176,196654.376,200000.022,200000.022,199755.689,191504.419,157394.1,200000.04,200000.638,200000.0,200000.654,200000.795,195308.668,200000.792,200000.0,200000.749,200000.0,200000.025,28626.3743,108497.898,187360.809
1.30364216,181542.382,100924.793,138041.889,183226.689,196752.828,200000.022,200000.022,200001.178,191524.318,157776.022,200000.04,200000.638,200000.0,200000.654,200000.795,195308.668,200000.792,200000.0,200000.749,200000.0,200000.025,28602.3059,108341.236,187319.757
1.30464216,182912.919,101715.759,138659.589,183685.154,196948.686,200000.022,200000.022,200001.458,191562.447,158538.099,200000.04,200000.638,200000.0,200000.654,200000.795,195308.668,200000.792,200000.0,200000.749,200000.0,200000.025,28555.8678,108030.978,187238.785
1.30664216,185666.382,103306.796,139890.849,184599.63,197336.115,200000.022,200000.022,200001.561,191631.279,160054.551,200000.04,200000.638,200000.0,200000.654,200000.794,195308.668,200000.792,200000.0,200000.749,200000.0,200000.025,28469.6886,107422.708,187081.442
1.30864216,188435.35,104909.366,141116.229,185510.505,197717.665,200000.022,200000.022,200001.579,191690.262,161560.303,200000.04,200000.638,200000.0,200000.654,200000.794,195308.668,200000.791,200000.0,200000.749,200000.0,200000.025,28392.2531,106830.633,186930.301
1.31064216,191218.824,106522.898,142335.283,186417.371,198093.121,200000.022,200000.022,200001.571,191739.375,163054.82,200000.04,200000.638,200000.0,200000.654,200000.794,195308.668,200000.791,200000.0,200000.748,200000.0,200000.025,28323.3889,106254.687,186785.475
1.31264216,194015.907,108146.884,143547.578,187319.832,198462.27,200000.022,200000.022,200001.537,191778.574,164537.594,200000.04,200000.638,200000.0,200000.654,200000.793,195308.668,200000.79,200000.0,200000.748,200000.0,200000.025,28262.9533,105694.835,186647.084
1.31464216,196825.2,109780.476,144752.65,188217.458,198824.916,200000.022,200000.022,200001.451,191807.944,166008.093,200000.04,200000.638,200000.0,200000.654,200000.793,195308.668,200000.79,200000.0,200000.748,200000.0,200000.025,28210.7231,105150.889,186515.202
1.31664216,199645.768,111423.132,145950.071,189109.859,199180.854,200000.022,200000.022,200001.33,191827.453,167465.83,200000.04,200000.638,200000.0,200000.654,200000.792,195308.668,200000.79,200000.0,200000.748,200000.0,200000.025,28166.565,104622.806,186389.939
1.31864216,200001.219,113072.245,147137.229,189996.201,199529.469,200000.022,200000.022,200001.153,191842.679,168911.617,200000.04,200000.638,200000.0,200000.654,200000.792,195308.668,200000.789,200000.0,200000.748,200000.0,200000.025,28129.8048,104109.743,186270.971
1.31889216,200001.008,113278.682,147284.621,190106.464,199572.431,200000.022,200000.022,200001.0,191844.71,169091.49,200000.04,200000.638,200000.0,200000.654,200000.792,195308.668,200000.789,200000.0,200000.748,200000.0,200000.025,28125.7343,104046.711,186256.56
1.31939216,200000.797,113691.653,147578.98,190326.768,199658.101,200000.022,200000.022,200000.846,191848.858,169450.897,200000.04,200000.638,200000.0,200000.654,200000.792,195308.668,200000.789,200000.0,200000.748,200000.0,200000.025,28117.7985,103921.084,186227.922
1.32039216,200000.797,114518.141,148165.142,190766.03,199827.919,200000.022,200000.022,200000.845,191857.646,170167.659,200000.04,200000.638,200000.0,200000.654,200000.792,195308.668,200000.789,200000.0,200000.748,200000.0,200000.025,28103.1529,103672.443,186171.75
